station,month,n,baseline_mae,xgb_delta_mae,gain,alpha,is_eligible
29838,5,31,1.8806451612903228,1.808129718491147,0.07251544279917588,0.03855881178000775,1
25551,8,31,1.6419354838709674,1.5695920565916646,0.07234342727930287,0.04405984765537111,1
24507,9,30,1.0533333333333337,0.9809910154823837,0.07234231785095002,0.06867941568128165,1
22550,6,30,0.7466666666666665,0.6744576925908526,0.07220897407581384,0.09670844742296499,1
32061,12,31,1.4419354838709675,1.3697826205260837,0.0721528633448838,0.05003889851658609,1
28434,7,31,0.9096774193548386,0.8378348415026499,0.07184257785218873,0.07897588345453371,1
22113,6,30,0.5700000000000001,0.4981905113222698,0.07180948867773024,0.12598155908373723,1
31168,9,30,1.6866666666666665,1.6149868722197909,0.07167979444687567,0.04249790184597372,1
30777,9,30,1.2633333333333334,1.1917344390228388,0.0715988943104946,0.05667458652545746,1
29282,6,30,1.21,1.1384321206396755,0.0715678793603245,0.05914700773580537,1
30965,8,31,0.8870967741935482,0.8159943309222015,0.07110244327134663,0.08015184514224531,1
34861,4,30,0.52,0.44897958874702454,0.07102041125297548,0.13657771394802976,1
29698,5,31,1.2161290322580647,1.145382705234712,0.0707463270233526,0.0581733723534199,1
30054,10,31,0.8677419354838709,0.79733658668495,0.07040534879892091,0.08113627556752967,1
27823,7,31,0.7741935483870964,0.7042705590926829,0.06992298929441354,0.09031719450528419,1
30925,8,31,0.9612903225806453,0.891630922221849,0.06965940035879625,0.07246447688331153,1
28064,6,30,0.7499999999999997,0.6805231495015319,0.06947685049846775,0.09263580066462371,1
24817,6,30,1.1966666666666663,1.127400568077961,0.06926609858870525,0.05788253363958658,1
31510,5,31,0.8548387096774192,0.7856303243627468,0.06920838531467233,0.08096075263225821,1
28722,6,30,0.9599999999999996,0.8911038831373053,0.06889611686269437,0.07176678839864,1
24507,5,31,1.035483870967742,0.9669628410029316,0.06852102996481046,0.0661729572868886,1
31329,2,28,1.6607142857142863,1.5922897641680076,0.06842452154627865,0.04120186243646885,1
31594,12,31,1.9709677419354834,1.9030592860714077,0.06790845586407568,0.03445437204232973,1
29612,7,31,0.6290322580645162,0.5611889759991168,0.06784328206539947,0.10785342277063503,1
23891,6,30,1.0266666666666666,0.958971561489161,0.06769510517750565,0.06593679075731071,1
29612,12,31,1.5096774193548386,1.4420993581474306,0.06757806120740795,0.044763245671573644,1
23711,4,30,0.9299999999999998,0.863101529168586,0.06689847083141387,0.07193383960367083,1
30521,5,31,1.670967741935484,1.6041844444890176,0.06678329744646638,0.039966838240163276,1
24817,5,31,1.0225806451612904,0.9558830183600225,0.0666976268012679,0.06522480854382665,1
30054,2,28,1.6392857142857145,1.5727555760847676,0.06653013820094689,0.0405848337609262,1
24951,5,31,0.8516129032258066,0.7852916090839335,0.06632129414187315,0.07787727721204801,1
31873,5,31,1.1129032258064515,1.0467218475145919,0.06618137829185966,0.059467325421671005,1
31960,6,30,1.2,1.1338559437046447,0.06614405629535525,0.05512004691279604,1
24343,7,30,0.9333333333333335,0.8673384790619215,0.06599485427141194,0.07070877243365564,1
25563,2,28,3.192857142857144,3.127127536173379,0.06572960668376515,0.020586453994915252,1
31168,10,31,1.4193548387096775,1.3537053207476293,0.06564951796204821,0.04625306947326124,1
22550,4,30,0.6066666666666669,0.5410792438747982,0.06558742279186869,0.10811113647011318,1
29430,1,31,0.8774193548387098,0.8119225414049245,0.06549681343378533,0.07464710354585827,1
23891,8,31,1.0225806451612904,0.9571201289973916,0.06546051616389881,0.06401501580696728,1
31594,3,31,2.1225806451612907,2.057184943379534,0.0653957017817568,0.030809525155538912,1
34861,11,30,0.7100000000000002,0.644938162714243,0.0650618372857572,0.09163639054331998,1
22820,5,31,0.7741935483870968,0.7095829576974915,0.06461059068960529,0.08345534630740684,1
31388,3,31,1.6161290322580646,1.551544170358008,0.06458486190005663,0.039962689000035044,1
24959,5,31,0.9225806451612903,0.8582519631231985,0.06432868203809183,0.06972689311821142,1
21946,9,30,0.8999999999999999,0.8357071752101183,0.06429282478988163,0.07143647198875737,1
25703,4,30,2.186666666666666,2.1225027379975656,0.06416392866910048,0.029343260062088643,1
31532,11,30,2.1066666666666665,2.042665244365732,0.06400142230093442,0.030380421978291657,1
29698,6,30,1.0899999999999996,1.0264334385900287,0.06356656140997097,0.0583179462476798,1
24738,9,30,1.0599999999999998,0.9966026364266871,0.06339736357331271,0.059808833559728984,1
